program,threads,image,image_size,time_sec,time_tolerance_sec,io
mandelbrot_omp,4,full.log,4096,1.72729,0.00322,0
mandelbrot_omp,4,full.log,8192,6.86685,0.00907,0
mandelbrot_omp,4,seahorse.log,16,0.00909,0.0055,0
mandelbrot_omp,4,seahorse.log,32,0.003198,0.000822,0
mandelbrot_omp,4,seahorse.log,64,0.0053,0.00155,0
mandelbrot_omp,4,seahorse.log,128,0.00963,0.00202,0
mandelbrot_omp,4,seahorse.log,256,0.02992,0.00164,0
mandelbrot_omp,4,seahorse.log,512,0.106261,0.000945,0
mandelbrot_omp,4,seahorse.log,1024,0.44053,0.00308,0
mandelbrot_omp,4,seahorse.log,2048,1745,0.0165,0
mandelbrot_omp,4,seahorse.log,4096,6.9133,0.0503,0
mandelbrot_omp,4,seahorse.log,8192,27.56,268,0
mandelbrot_omp,4,triple_spiral.log,16,0.00846,5,0
mandelbrot_omp,4,triple_spiral.log,32,0.002175,0.00042,0
mandelbrot_omp,4,triple_spiral.log,64,0.0029268,9.03e-05,0
mandelbrot_omp,4,triple_spiral.log,128,0.009037,0.000491,0
mandelbrot_omp,4,triple_spiral.log,256,0.03284,0.00147,0
mandelbrot_omp,4,triple_spiral.log,512,0.12165,0.00228,0
mandelbrot_omp,4,triple_spiral.log,1024,0.48721,0.00237,0
mandelbrot_omp,4,triple_spiral.log,2048,1.92835,0.00565,0
mandelbrot_omp,4,triple_spiral.log,4096,7.6592,0.0291,0
mandelbrot_omp,4,triple_spiral.log,8192,31251,192,0
mandelbrot_omp,6,elephant.log,16,0.0010542,2.31e-05,0
mandelbrot_omp,6,elephant.log,32,0.0014737,7.15e-05,0
mandelbrot_omp,6,elephant.log,64,0.0028837,6.31e-05,0
mandelbrot_omp,6,elephant.log,128,9,0.000337,0
mandelbrot_omp,6,elephant.log,256,0.029512,0.0009,0
mandelbrot_omp,6,elephant.log,512,0.11138,0.00105,0
mandelbrot_omp,6,elephant.log,1024,0.42382,0.00453,0
mandelbrot_omp,6,elephant.log,2048,1.7055,0.0241,0
mandelbrot_omp,6,elephant.log,4096,6.8665,0.0848,0
mandelbrot_omp,6,elephant.log,8192,26.4074,0.0919,0
mandelbrot_omp,6,full.log,16,0.0010573,5.13e-05,0
mandelbrot_omp,6,full.log,32,0.001205,0.000114,0
mandelbrot_omp,6,full.log,64,0.002432,0.000758,0
mandelbrot_omp,6,full.log,128,0.003409,0.000271,0
mandelbrot_omp,6,full.log,256,0.00912,0.00118,0
mandelbrot_omp,6,full.log,512,0.03029,0.000884,0
mandelbrot_omp,6,full.log,1024,0.11648,0.00174,0
mandelbrot_omp,6,full.log,2048,0.45072,0.00245,0
mandelbrot_omp,6,full.log,4096,1.7726,0.00471,0
mandelbrot_omp,6,full.log,8192,6.9036,64,0
mandelbrot_omp,6,seahorse.log,16,0.0011566,4.4e-05,0
mandelbrot_omp,6,seahorse.log,32,0.002771,0.000891,0
mandelbrot_omp,6,seahorse.log,64,0.003443,0.00025,0
mandelbrot_omp,6,seahorse.log,128,0.009639,0.000393,0
mandelbrot_omp,6,seahorse.log,256,0.030089,0.000891,0
mandelbrot_omp,6,seahorse.log,512,0.1103,0.00165,0
mandelbrot_omp,6,seahorse.log,1024,0.45322,0.00533,0
mandelbrot_omp,6,seahorse.log,2048,1.7489,0.0113,0
mandelbrot_omp,6,seahorse.log,4096,7.0078,0.0577,0
mandelbrot_omp,6,seahorse.log,8192,27246,164,0
mandelbrot_omp,6,triple_spiral.log,16,0.0011168,4.28e-05,0
mandelbrot_omp,6,triple_spiral.log,32,0.0017,0.000216,0
mandelbrot_omp,6,triple_spiral.log,64,0.00341,0.000169,0
mandelbrot_omp,6,triple_spiral.log,128,0.009873,0.000234,0
mandelbrot_omp,6,triple_spiral.log,256,0.033548,0.000597,0
mandelbrot_omp,6,triple_spiral.log,512,0.12908,0.0013,0
mandelbrot_omp,6,triple_spiral.log,1024,0.50234,0.00374,0
mandelbrot_omp,6,triple_spiral.log,2048,1.9627,13,0
mandelbrot_omp,6,triple_spiral.log,4096,7.6676,21,0
mandelbrot_omp,6,triple_spiral.log,8192,30.63,157,0
mandelbrot_omp,8,elephant.log,16,0.0011883,4.52e-05,0
mandelbrot_omp,8,elephant.log,32,0.0016488,7.5e-05,0
mandelbrot_omp,8,elephant.log,64,0.003085,0.000133,0
mandelbrot_omp,8,elephant.log,128,0.007984,0.000144,0
mandelbrot_omp,8,elephant.log,256,0.029617,0.000424,0
mandelbrot_omp,8,elephant.log,512,0.11032,0.00114,0
mandelbrot_omp,8,elephant.log,1024,0.42244,0.0025,0
mandelbrot_omp,8,elephant.log,2048,1.66796,0.00596,0
mandelbrot_omp,8,elephant.log,4096,6.6522,0.0277,0
mandelbrot_omp,8,elephant.log,8192,26.3523,0.0798,0
mandelbrot_omp,8,full.log,16,0.0011173,3.48e-05,0
mandelbrot_omp,8,full.log,32,0.001323,0.000159,0
mandelbrot_omp,8,full.log,64,0.002268,0.000345,0
mandelbrot_omp,8,full.log,128,0.004674,0.000669,0
mandelbrot_omp,8,full.log,256,0.008196,0.000245,0
mandelbrot_omp,8,full.log,512,0.030673,0.000741,0
mandelbrot_omp,8,full.log,1024,0.11294,0.00172,0
mandelbrot_omp,8,full.log,2048,0.42728,0.00204,0
mandelbrot_omp,8,full.log,4096,1.68202,0.00664,0
mandelbrot_omp,8,full.log,8192,6.6855,52,0
mandelbrot_omp,8,seahorse.log,16,0.0012358,5.38e-05,0
mandelbrot_omp,8,seahorse.log,32,0.0016574,8.22e-05,0
mandelbrot_omp,8,seahorse.log,64,0.0035,0.00036,0
mandelbrot_omp,8,seahorse.log,128,0.008858,0.000386,0
mandelbrot_omp,8,seahorse.log,256,0.03182,0.00103,0
mandelbrot_omp,8,seahorse.log,512,0.111961,0.000997,0
mandelbrot_omp,8,seahorse.log,1024,0.44135,0.00219,0
mandelbrot_omp,8,seahorse.log,2048,1.74106,0.00499,0
mandelbrot_omp,8,seahorse.log,4096,6.9448,0.0185,0
mandelbrot_omp,8,seahorse.log,8192,27.6399,0.0625,0
mandelbrot_omp,8,triple_spiral.log,16,0.0012278,6.58e-05,0
mandelbrot_omp,8,triple_spiral.log,32,0.001826,0.000101,0
mandelbrot_omp,8,triple_spiral.log,64,0.004143,0.000335,0
mandelbrot_omp,8,triple_spiral.log,128,0.009792,0.0003,0
mandelbrot_omp,8,triple_spiral.log,256,0.034305,0.000731,0
mandelbrot_omp,8,triple_spiral.log,512,0.12936,0.00161,0
mandelbrot_omp,8,triple_spiral.log,1024,0.49678,0.00247,0
mandelbrot_omp,8,triple_spiral.log,2048,1.9632,0.00722,0
mandelbrot_omp,8,triple_spiral.log,4096,7.8188,26,0
mandelbrot_omp,8,triple_spiral.log,8192,30.8,0.18,0
mandelbrot_omp,16,elephant.log,16,0.002005,0.000156,0
mandelbrot_omp,16,elephant.log,32,0.002531,0.000177,0
mandelbrot_omp,16,elephant.log,64,0.003577,0.00017,0
mandelbrot_omp,16,elephant.log,128,0.00886,0.000263,0
mandelbrot_omp,16,elephant.log,256,0.028307,0.000776,0
mandelbrot_omp,16,elephant.log,512,0.108626,0.000567,0
mandelbrot_omp,16,elephant.log,1024,0.42163,0.00301,0
mandelbrot_omp,16,elephant.log,2048,1.64238,0.00506,0
mandelbrot_omp,16,elephant.log,4096,6.4947,0.0101,0
mandelbrot_omp,16,elephant.log,8192,25.9102,0.0119,0
mandelbrot_omp,16,full.log,16,0.0016566,8.1e-05,0
mandelbrot_omp,16,full.log,32,0.001845,0.000128,0
mandelbrot_omp,16,full.log,64,0.002108,0.000128,0
mandelbrot_omp,16,full.log,128,0.004306,0.000158,0
mandelbrot_omp,16,full.log,256,0.008216,0.000173,0
mandelbrot_omp,16,full.log,512,0.028265,0.000988,0
mandelbrot_omp,16,full.log,1024,0.10205,0.00196,0
mandelbrot_omp,16,full.log,2048,0.3946,0.00454,0
mandelbrot_omp,16,full.log,4096,1.50944,0.00732,0
mandelbrot_omp,16,full.log,8192,5.9672,0.0157,0
mandelbrot_omp,16,seahorse.log,16,0.002289,0.000297,0
mandelbrot_omp,16,seahorse.log,32,0.002269,0.000115,0
mandelbrot_omp,16,seahorse.log,64,0.003884,0.000197,0
mandelbrot_omp,16,seahorse.log,128,0.00942,0.000497,0
mandelbrot_omp,16,seahorse.log,256,0.02978,0.000879,0
mandelbrot_omp,16,seahorse.log,512,0.113296,0.000985,0
mandelbrot_omp,16,seahorse.log,1024,0.43683,0.00153,0
mandelbrot_omp,16,seahorse.log,2048,1.74156,0.00421,0
mandelbrot_omp,16,seahorse.log,4096,6.83239,0.00746,0
mandelbrot_omp,16,seahorse.log,8192,27.2409,0.0178,0
mandelbrot_omp,16,triple_spiral.log,16,0.002556,0.000352,0
mandelbrot_omp,16,triple_spiral.log,32,0.002555,0.000241,0
mandelbrot_omp,16,triple_spiral.log,64,0.004677,0.000353,0
mandelbrot_omp,16,triple_spiral.log,128,0.010044,0.000343,0
mandelbrot_omp,16,triple_spiral.log,256,0.03395,0.000683,0
mandelbrot_omp,16,triple_spiral.log,512,0.12677,0.000705,0
mandelbrot_omp,16,triple_spiral.log,1024,0.49889,0.00315,0
mandelbrot_omp,16,triple_spiral.log,2048,1.94307,0.00896,0
mandelbrot_omp,16,triple_spiral.log,4096,7.7728,73,0
mandelbrot_omp,16,triple_spiral.log,8192,30.8789,0.0959,0
mandelbrot_omp,32,elephant.log,16,0.003532,0.000784,0
mandelbrot_omp,32,elephant.log,32,0.00306,0.000117,0
mandelbrot_omp,32,elephant.log,64,0.004717,0.0002,0
mandelbrot_omp,32,elephant.log,128,0.010251,0.000265,0
mandelbrot_omp,32,elephant.log,256,0.030309,0.000739,0
mandelbrot_omp,32,elephant.log,512,0.1108,0.00202,0
mandelbrot_omp,32,elephant.log,1024,0.42022,0.00102,0
mandelbrot_omp,32,elephant.log,2048,1.64652,0.00274,0
mandelbrot_omp,32,elephant.log,4096,6.55207,0.00747,0
mandelbrot_omp,32,elephant.log,8192,26533,135,0
mandelbrot_omp,32,full.log,16,0.002694,0.000127,0
mandelbrot_omp,32,full.log,32,0.00389,0.00047,0
mandelbrot_omp,32,full.log,64,0.003257,0.000196,0
mandelbrot_omp,32,full.log,128,0.004653,0.000184,0
mandelbrot_omp,32,full.log,256,0.010518,0.000396,0
mandelbrot_omp,32,full.log,512,0.028528,0.000803,0
mandelbrot_omp,32,full.log,1024,0.09911,0.00153,0
mandelbrot_omp,32,full.log,2048,0.37567,0.00232,0
mandelbrot_omp,32,full.log,4096,1.45465,0.00313,0
mandelbrot_omp,32,full.log,8192,5.7617,0.0128,0
mandelbrot_omp,32,seahorse.log,16,0.003843,0.00052,0
mandelbrot_omp,32,seahorse.log,32,0.003209,0.00015,0
mandelbrot_omp,32,seahorse.log,64,0.005444,0.000318,0
mandelbrot_omp,32,seahorse.log,128,0.011155,0.000421,0
mandelbrot_omp,32,seahorse.log,256,0.030623,0.000911,0
mandelbrot_omp,32,seahorse.log,512,0.114315,0.000709,0
mandelbrot_omp,32,seahorse.log,1024,0.440005,0.000997,0
mandelbrot_omp,32,seahorse.log,2048,1.73059,0.00178,0
mandelbrot_omp,32,seahorse.log,4096,6.9165,0.0377,0
mandelbrot_omp,32,seahorse.log,8192,27.4967,0.0155,0
mandelbrot_omp,32,triple_spiral.log,16,0.002825,0.000156,0
mandelbrot_omp,32,triple_spiral.log,32,0.003419,0.000231,0
mandelbrot_omp,32,triple_spiral.log,64,0.005452,0.000218,0
mandelbrot_omp,32,triple_spiral.log,128,0.01783,0.00183,0
mandelbrot_omp,32,triple_spiral.log,256,0.03509,0.000536,0
mandelbrot_omp,32,triple_spiral.log,512,0.1299,0.00157,0
mandelbrot_omp,32,triple_spiral.log,1024,0.493786,0.00089,0
mandelbrot_omp,32,triple_spiral.log,2048,1.95472,0.00315,0
mandelbrot_omp,32,triple_spiral.log,4096,7.8352,0.0778,0
mandelbrot_omp,32,triple_spiral.log,8192,31.7507,0.0369,0
